experiment_id,timestamp_utc,status,protocol,source_domains,target_domain,backbone,head,method,loss,imbalance_strategy,image_size,batch_size,accumulation_steps,effective_batch_size,learning_rate,weight_decay,epochs_planned,epochs_run,seed,deterministic,n_train,n_val,n_test,best_epoch,best_val_qwk,best_val_loss,best_checkpoint,test_qwk,test_f1_macro,test_accuracy,test_balanced_accuracy,test_mae_grade,test_within_1_grade,test_severe_error_rate,test_auroc_macro,test_ece,test_nll,test_brier,train_seconds,peak_vram_gb,params_total_m,params_trainable_m,predictions_path,history_path,config_json,notes
lodo_aptos-ddr__idrid_densenet121_mixstyle-b32_s1,2026-08-19T21:46:24+00:00,COMPLETE,lodo,"[""ddr"", ""aptos""]",idrid,densenet121,linear,mixstyle,cross_entropy,none,224,32,1,32,0.0003,0.0001,20,20,1,False,11506,2206,507,19,0.8773844546062551,0.4713948103666737,D:\Research Code\dr_domain_generalization\outputs\checkpoints\lodo_aptos-ddr__idrid_densenet121_mixstyle-b32_s1\best_qwk.pt,0.6825319768669003,0.4391127164278591,0.514792899408284,0.5041898339502703,0.6469428007889546,0.8658777120315582,0.1341222879684418,0.8725436098216717,0.2962861433184358,1.870270818338157,0.7415836339853972,1098.0,2.29,6.96,6.96,D:\Research Code\dr_domain_generalization\outputs\predictions\lodo_aptos-ddr__idrid_densenet121_mixstyle-b32_s1__target_test[idrid]_predictions.csv,D:\Research Code\dr_domain_generalization\outputs\logs\lodo_aptos-ddr__idrid_densenet121_mixstyle-b32_s1_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 1, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""mixstyle"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""mixstyle"", ""mixstyle_p"": 0.5, ""mixstyle_alpha"": 0.1, ""mixstyle_stages"": 2, ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax"", ""mixstyle_modules"": 2}","Stage C method comparison, batch 32, 1 seed; temperature fitted on source validation only; components={'mixstyle': {'p': 0.5, 'alpha': 0.1, 'batches_mixed': 3538, 'batches_skipped': 3642, 'applied_fraction': 0.4928}, 'mixstyle_n_modules': 2}"
lodo_aptos-ddr__idrid_densenet121_mixstyle-ordinal-b32_s1,2026-08-19T22:01:49+00:00,COMPLETE,lodo,"[""ddr"", ""aptos""]",idrid,densenet121,ordinal_coral,mixstyle_ordinal,coral_ordinal,none,224,32,1,32,0.0003,0.0001,20,20,1,False,11506,2206,507,19,0.8632278579266122,0.9090938269012216,D:\Research Code\dr_domain_generalization\outputs\checkpoints\lodo_aptos-ddr__idrid_densenet121_mixstyle-ordinal-b32_s1\best_qwk.pt,0.6751093652649921,0.3901460839307676,0.571992110453649,0.4514995047163497,0.6449704142011834,0.8027613412228797,0.1972386587771203,0.8114695911848123,0.0725419767627114,1.606158148774513,0.6361750629997482,917.2,2.34,6.95,6.95,D:\Research Code\dr_domain_generalization\outputs\predictions\lodo_aptos-ddr__idrid_densenet121_mixstyle-ordinal-b32_s1__target_test[idrid]_predictions.csv,D:\Research Code\dr_domain_generalization\outputs\logs\lodo_aptos-ddr__idrid_densenet121_mixstyle-ordinal-b32_s1_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 1, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""mixstyle_ordinal"", ""imbalance_strategy"": ""none"", ""ordinal"": true, ""domain_generalization"": ""mixstyle"", ""mixstyle_p"": 0.5, ""mixstyle_alpha"": 0.1, ""mixstyle_stages"": 2, ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""ordinal_coral"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""loss"": ""coral_ordinal"", ""prediction_rule"": ""coral_threshold_count"", ""mixstyle_modules"": 2}","Stage C method comparison, batch 32, 1 seed; temperature fitted on source validation only; components={'mixstyle': {'p': 0.5, 'alpha': 0.1, 'batches_mixed': 3529, 'batches_skipped': 3651, 'applied_fraction': 0.4915}, 'mixstyle_n_modules': 2}"
lodo_aptos-ddr__idrid_densenet121_deep-coral-ordinal-b32_s1,2026-08-19T22:15:24+00:00,COMPLETE,lodo,"[""ddr"", ""aptos""]",idrid,densenet121,ordinal_coral,deep_coral_ordinal,coral_ordinal,none,224,32,1,32,0.0003,0.0001,20,20,1,False,11506,2206,507,19,0.864739785771792,0.9173252375229544,D:\Research Code\dr_domain_generalization\outputs\checkpoints\lodo_aptos-ddr__idrid_densenet121_deep-coral-ordinal-b32_s1\best_qwk.pt,0.678258517203483,0.3970502268180107,0.5700197238658777,0.4386623239003724,0.6449704142011834,0.796844181459566,0.2031558185404339,0.8126899035585502,0.0584998900838622,1.5901167681243151,0.6320829249393904,808.1,2.28,6.95,6.95,D:\Research Code\dr_domain_generalization\outputs\predictions\lodo_aptos-ddr__idrid_densenet121_deep-coral-ordinal-b32_s1__target_test[idrid]_predictions.csv,D:\Research Code\dr_domain_generalization\outputs\logs\lodo_aptos-ddr__idrid_densenet121_deep-coral-ordinal-b32_s1_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 1, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""deep_coral_ordinal"", ""imbalance_strategy"": ""none"", ""ordinal"": true, ""domain_generalization"": ""deep_coral"", ""coral_lambda"": 1.0, ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""ordinal_coral"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""loss"": ""coral_ordinal"", ""prediction_rule"": ""coral_threshold_count"", ""feature_loss"": ""deep_coral""}","Stage C method comparison, batch 32, 1 seed; temperature fitted on source validation only; components={'deep_coral': {'lambda': 1.0, 'min_samples_per_domain': 4, 'batches_seen': 7180, 'degenerate_batches': 206, 'degenerate_fraction': 0.0287}}"
lodo_aptos-ddr__idrid_densenet121_erm-b32_s2,2026-08-19T22:28:41+00:00,COMPLETE,lodo,"[""ddr"", ""aptos""]",idrid,densenet121,linear,erm,cross_entropy,none,224,32,1,32,0.0003,0.0001,20,20,2,False,11506,2206,507,19,0.880594038937787,0.4690576701220867,D:\Research Code\dr_domain_generalization\outputs\checkpoints\lodo_aptos-ddr__idrid_densenet121_erm-b32_s2\best_qwk.pt,0.7281192776903325,0.4345855231841246,0.5285996055226825,0.4668952658289452,0.5976331360946746,0.8954635108481263,0.1045364891518737,0.8573174949714367,0.3026529122033767,1.7626501912067365,0.7389690942653192,788.6,2.23,6.96,6.96,D:\Research Code\dr_domain_generalization\outputs\predictions\lodo_aptos-ddr__idrid_densenet121_erm-b32_s2__target_test[idrid]_predictions.csv,D:\Research Code\dr_domain_generalization\outputs\logs\lodo_aptos-ddr__idrid_densenet121_erm-b32_s2_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 2, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Stage C method comparison, batch 32, 1 seed; temperature fitted on source validation only; components={}"
lodo_aptos-ddr__idrid_densenet121_ordinal-b32_s2,2026-08-19T22:41:58+00:00,COMPLETE,lodo,"[""ddr"", ""aptos""]",idrid,densenet121,ordinal_coral,ordinal,coral_ordinal,none,224,32,1,32,0.0003,0.0001,20,20,2,False,11506,2206,507,17,0.8533427691483535,0.9516063160330488,D:\Research Code\dr_domain_generalization\outputs\checkpoints\lodo_aptos-ddr__idrid_densenet121_ordinal-b32_s2\best_qwk.pt,0.6425940959023904,0.3826184508891276,0.5483234714003945,0.4276649602810396,0.6844181459566075,0.7830374753451677,0.2169625246548323,0.8222810785503005,0.0552237365960604,1.6093257132975691,0.6382159563191437,789.1,2.2,6.95,6.95,D:\Research Code\dr_domain_generalization\outputs\predictions\lodo_aptos-ddr__idrid_densenet121_ordinal-b32_s2__target_test[idrid]_predictions.csv,D:\Research Code\dr_domain_generalization\outputs\logs\lodo_aptos-ddr__idrid_densenet121_ordinal-b32_s2_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 2, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""ordinal"", ""imbalance_strategy"": ""none"", ""ordinal"": true, ""domain_generalization"": ""none"", ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""ordinal_coral"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""loss"": ""coral_ordinal"", ""prediction_rule"": ""coral_threshold_count""}","Stage C method comparison, batch 32, 1 seed; temperature fitted on source validation only; components={}"
lodo_aptos-ddr__idrid_densenet121_deep-coral-b32_s2,2026-08-19T22:55:29+00:00,COMPLETE,lodo,"[""ddr"", ""aptos""]",idrid,densenet121,linear,deep_coral,cross_entropy,none,224,32,1,32,0.0003,0.0001,20,20,2,False,11506,2206,507,16,0.8833427481402805,0.4564136060062742,D:\Research Code\dr_domain_generalization\outputs\checkpoints\lodo_aptos-ddr__idrid_densenet121_deep-coral-b32_s2\best_qwk.pt,0.6924661855391898,0.4481366552876428,0.5364891518737672,0.4986610686806589,0.6134122287968442,0.873767258382643,0.126232741617357,0.8662957303517581,0.2881391985999527,1.7903112132704218,0.724641749245551,804.2,2.21,6.96,6.96,D:\Research Code\dr_domain_generalization\outputs\predictions\lodo_aptos-ddr__idrid_densenet121_deep-coral-b32_s2__target_test[idrid]_predictions.csv,D:\Research Code\dr_domain_generalization\outputs\logs\lodo_aptos-ddr__idrid_densenet121_deep-coral-b32_s2_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 2, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""deep_coral"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""deep_coral"", ""coral_lambda"": 1.0, ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax"", ""feature_loss"": ""deep_coral""}","Stage C method comparison, batch 32, 1 seed; temperature fitted on source validation only; components={'deep_coral': {'lambda': 1.0, 'min_samples_per_domain': 4, 'batches_seen': 7180, 'degenerate_batches': 206, 'degenerate_fraction': 0.0287}}"
lodo_aptos-ddr__idrid_densenet121_mixstyle-b32_s2,2026-08-19T23:10:32+00:00,COMPLETE,lodo,"[""ddr"", ""aptos""]",idrid,densenet121,linear,mixstyle,cross_entropy,none,224,32,1,32,0.0003,0.0001,20,20,2,False,11506,2206,507,19,0.8861925556010599,0.4494572732179169,D:\Research Code\dr_domain_generalization\outputs\checkpoints\lodo_aptos-ddr__idrid_densenet121_mixstyle-b32_s2\best_qwk.pt,0.6591314228898122,0.3842911366203662,0.4654832347140039,0.4415466864552442,0.7061143984220908,0.8520710059171598,0.1479289940828402,0.8501092538777382,0.3384742693905764,2.003695143394411,0.8065288318622698,895.3,2.42,6.96,6.96,D:\Research Code\dr_domain_generalization\outputs\predictions\lodo_aptos-ddr__idrid_densenet121_mixstyle-b32_s2__target_test[idrid]_predictions.csv,D:\Research Code\dr_domain_generalization\outputs\logs\lodo_aptos-ddr__idrid_densenet121_mixstyle-b32_s2_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 2, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""mixstyle"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""mixstyle"", ""mixstyle_p"": 0.5, ""mixstyle_alpha"": 0.1, ""mixstyle_stages"": 2, ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax"", ""mixstyle_modules"": 2}","Stage C method comparison, batch 32, 1 seed; temperature fitted on source validation only; components={'mixstyle': {'p': 0.5, 'alpha': 0.1, 'batches_mixed': 3539, 'batches_skipped': 3641, 'applied_fraction': 0.4929}, 'mixstyle_n_modules': 2}"
lodo_aptos-ddr__idrid_densenet121_mixstyle-ordinal-b32_s2,2026-08-19T23:25:41+00:00,COMPLETE,lodo,"[""ddr"", ""aptos""]",idrid,densenet121,ordinal_coral,mixstyle_ordinal,coral_ordinal,none,224,32,1,32,0.0003,0.0001,20,20,2,False,11506,2206,507,16,0.8466985026806854,0.937697019589984,D:\Research Code\dr_domain_generalization\outputs\checkpoints\lodo_aptos-ddr__idrid_densenet121_mixstyle-ordinal-b32_s2\best_qwk.pt,0.641380266370936,0.4255353724289894,0.5562130177514792,0.44666873592162,0.6765285996055227,0.7790927021696252,0.2209072978303747,0.826141058273803,0.0543561822916629,1.6045359891636637,0.6339689933443158,901.0,2.42,6.95,6.95,D:\Research Code\dr_domain_generalization\outputs\predictions\lodo_aptos-ddr__idrid_densenet121_mixstyle-ordinal-b32_s2__target_test[idrid]_predictions.csv,D:\Research Code\dr_domain_generalization\outputs\logs\lodo_aptos-ddr__idrid_densenet121_mixstyle-ordinal-b32_s2_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 2, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""mixstyle_ordinal"", ""imbalance_strategy"": ""none"", ""ordinal"": true, ""domain_generalization"": ""mixstyle"", ""mixstyle_p"": 0.5, ""mixstyle_alpha"": 0.1, ""mixstyle_stages"": 2, ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""ordinal_coral"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""loss"": ""coral_ordinal"", ""prediction_rule"": ""coral_threshold_count"", ""mixstyle_modules"": 2}","Stage C method comparison, batch 32, 1 seed; temperature fitted on source validation only; components={'mixstyle': {'p': 0.5, 'alpha': 0.1, 'batches_mixed': 3530, 'batches_skipped': 3650, 'applied_fraction': 0.4916}, 'mixstyle_n_modules': 2}"
lodo_aptos-ddr__idrid_densenet121_deep-coral-ordinal-b32_s2,2026-08-19T23:39:14+00:00,COMPLETE,lodo,"[""ddr"", ""aptos""]",idrid,densenet121,ordinal_coral,deep_coral_ordinal,coral_ordinal,none,224,32,1,32,0.0003,0.0001,20,20,2,False,11506,2206,507,16,0.8568829386009974,0.9351339857431424,D:\Research Code\dr_domain_generalization\outputs\checkpoints\lodo_aptos-ddr__idrid_densenet121_deep-coral-ordinal-b32_s2\best_qwk.pt,0.6843456728740542,0.4171262701717474,0.5779092702169625,0.4592315761171207,0.6410256410256411,0.796844181459566,0.2031558185404339,0.839173116359756,0.0942995780436009,1.5853010815232302,0.6248732905515578,804.9,2.21,6.95,6.95,D:\Research Code\dr_domain_generalization\outputs\predictions\lodo_aptos-ddr__idrid_densenet121_deep-coral-ordinal-b32_s2__target_test[idrid]_predictions.csv,D:\Research Code\dr_domain_generalization\outputs\logs\lodo_aptos-ddr__idrid_densenet121_deep-coral-ordinal-b32_s2_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 2, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""deep_coral_ordinal"", ""imbalance_strategy"": ""none"", ""ordinal"": true, ""domain_generalization"": ""deep_coral"", ""coral_lambda"": 1.0, ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""ordinal_coral"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""loss"": ""coral_ordinal"", ""prediction_rule"": ""coral_threshold_count"", ""feature_loss"": ""deep_coral""}","Stage C method comparison, batch 32, 1 seed; temperature fitted on source validation only; components={'deep_coral': {'lambda': 1.0, 'min_samples_per_domain': 4, 'batches_seen': 7180, 'degenerate_batches': 206, 'degenerate_fraction': 0.0287}}"
lodo_aptos-eyepacs-idrid__ddr_densenet121_erm-b32_s42,2026-08-20T15:11:49+00:00,COMPLETE,lodo,"[""aptos"", ""idrid"", ""eyepacs""]",ddr,densenet121,linear,erm,cross_entropy,none,224,32,1,32,0.0003,0.0001,20,20,42,False,27718,5677,12424,17,0.7519659477474597,0.584380973423465,D:\Research Code\dr_domain_generalization\outputs\checkpoints\lodo_aptos-eyepacs-idrid__ddr_densenet121_erm-b32_s42\best_qwk.pt,0.7333719908664899,0.5082638640995095,0.724243399871217,0.5517744988576444,0.4677237604636188,0.833386992916935,0.166613007083065,0.8518115946900364,0.1382997147618995,1.1187122878121774,0.44529271499652,2288.3,2.12,6.96,6.96,D:\Research Code\dr_domain_generalization\outputs\predictions\lodo_aptos-eyepacs-idrid__ddr_densenet121_erm-b32_s42__target_test[ddr]_predictions.csv,D:\Research Code\dr_domain_generalization\outputs\logs\lodo_aptos-eyepacs-idrid__ddr_densenet121_erm-b32_s42_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 42, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only"
lodo_ddr-eyepacs-idrid__aptos_densenet121_erm-b32_s42,2026-08-20T15:50:45+00:00,COMPLETE,lodo,"[""ddr"", ""idrid"", ""eyepacs""]",aptos,densenet121,linear,erm,cross_entropy,none,224,32,1,32,0.0003,0.0001,20,20,42,False,33606,7201,3504,14,0.7965999990354998,0.5573852598704233,D:\Research Code\dr_domain_generalization\outputs\checkpoints\lodo_ddr-eyepacs-idrid__aptos_densenet121_erm-b32_s42\best_qwk.pt,0.8590853269535972,0.504712223736574,0.7226027397260274,0.5393222263331449,0.3433219178082192,0.9380707762557078,0.0619292237442922,0.8245567673668235,0.1081529336313815,1.0563282428787517,0.4227797918101784,2317.3,2.2,6.96,6.96,D:\Research Code\dr_domain_generalization\outputs\predictions\lodo_ddr-eyepacs-idrid__aptos_densenet121_erm-b32_s42__target_test[aptos]_predictions.csv,D:\Research Code\dr_domain_generalization\outputs\logs\lodo_ddr-eyepacs-idrid__aptos_densenet121_erm-b32_s42_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 42, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only"
lodo_aptos-ddr-eyepacs__idrid_densenet121_erm-b32_s42,2026-08-20T16:40:04+00:00,COMPLETE,lodo,"[""ddr"", ""aptos"", ""eyepacs""]",idrid,densenet121,linear,erm,cross_entropy,none,224,32,1,32,0.0003,0.0001,20,20,42,False,36080,7472,507,18,0.8017330221804433,0.5532833305943725,D:\Research Code\dr_domain_generalization\outputs\checkpoints\lodo_aptos-ddr-eyepacs__idrid_densenet121_erm-b32_s42\best_qwk.pt,0.7542569817218183,0.4898948035878741,0.5857988165680473,0.532276781594881,0.5443786982248521,0.883629191321499,0.1163708086785009,0.8733818895029526,0.2158861910332825,1.3108524429717658,0.6175367377805322,2945.6,2.28,6.96,6.96,D:\Research Code\dr_domain_generalization\outputs\predictions\lodo_aptos-ddr-eyepacs__idrid_densenet121_erm-b32_s42__target_test[idrid]_predictions.csv,D:\Research Code\dr_domain_generalization\outputs\logs\lodo_aptos-ddr-eyepacs__idrid_densenet121_erm-b32_s42_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 42, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only"
lodo_aptos-ddr-idrid__eyepacs_densenet121_erm-b32_s42,2026-08-20T16:54:40+00:00,COMPLETE,lodo,"[""ddr"", ""aptos"", ""idrid""]",eyepacs,densenet121,linear,erm,cross_entropy,none,224,32,1,32,0.0003,0.0001,20,20,42,False,11841,2276,35108,17,0.8909346510496002,0.4349210534451736,D:\Research Code\dr_domain_generalization\outputs\checkpoints\lodo_aptos-ddr-idrid__eyepacs_densenet121_erm-b32_s42\best_qwk.pt,0.4077128272289569,0.3757747621954475,0.5861911814970947,0.389584722305426,0.675145266036231,0.7546428164520906,0.2453571835479093,0.7651951965334693,0.2887057354216412,1.991268989028809,0.686613262698314,828.9,2.28,6.96,6.96,D:\Research Code\dr_domain_generalization\outputs\predictions\lodo_aptos-ddr-idrid__eyepacs_densenet121_erm-b32_s42__target_test[eyepacs]_predictions.csv,D:\Research Code\dr_domain_generalization\outputs\logs\lodo_aptos-ddr-idrid__eyepacs_densenet121_erm-b32_s42_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 42, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only"
